,Average_grazing,Island_d15N__0,Island_d15N__1,Island_d15N__2,Island_d15N__3,Island_d15N__4,Island_d15N__5,Island_d15N__6,Island_d15N__7,Island_d15N__8,Island_d15N__9,Island_d15N__10,Island_d15N__11,Rat_effect,complexity,hc,SD_reef
997,3.141023831509068,2.9365666826480377,4.028182687019127,1.5036007428770153,3.5318236702983645,3.1343240319424375,3.087293594455614,1.750529846023829,4.9312034802354345,3.917913172858139,5.1823087865139845,3.1412594475586704,4.008750129805229,-1.7893930608683524,0.08322459956507271,0.049370600096319064,1.0280671841097866
998,3.734118732759762,2.990588174486905,3.9852160543980113,1.6579623587837047,3.533287827716435,3.2836490207391513,3.2262753384099496,0.9656973579934588,4.927066873536232,3.908116553963597,5.164684292436805,3.158224158923394,4.010081062605257,-1.6351234292465386,0.0583833927919651,0.04768218436195192,1.267252098573398
999,3.70750848696185,2.9234646724700126,3.917109141856297,1.4654528988969033,3.389009523154372,3.0665516263063677,3.0975340511036507,1.4236930342748289,4.6328819830894075,3.5400234208407126,5.018501753448293,2.9275429684370224,3.649285287868554,-1.527214319011592,0.1147183132156035,0.04815619893025771,1.1058087398395404
1000,4.1397796894405365,2.9924078568416865,4.0450678922574,1.5726962542379306,3.5992307179731724,3.3231640892729177,3.214674723321385,1.4216916927013379,5.243922513039459,4.272360898643808,5.6206119568410315,3.4534299444932395,4.163398032807915,-1.9080615531477572,0.040120599119904586,0.04868411685108506,1.368793337635666
1001,2.7214030099846673,2.976107223336544,3.9613146619316644,1.4751443343706863,3.457210319432518,3.167692589919923,3.1991368054874534,0.2728600589516939,3.6457061970841638,2.6974527031229005,3.9664697426557227,1.9616738766954531,2.584124365676636,-0.549699550355139,0.13440743124434676,0.046424277213642104,1.1731500220989561
1002,3.205799045319252,2.907125193096293,3.9489844451981466,1.1986711375924635,3.4969099951034375,3.139127265305058,3.252982075945744,0.03695874845141904,3.9078020952294406,2.824258186826058,4.215273375465575,2.078352168256025,2.8358290068301826,-0.7676354848921036,0.1198895567903682,0.046643459616086944,0.9655330155314698
1003,2.7218023812258285,2.7344745607312535,3.8329706311832963,1.6004630669078999,3.3634542049582814,2.9710476586786627,2.890443752093017,0.054993299171999944,3.9787872048571495,2.83005778809222,4.477555842135925,2.104084753267661,2.9804691903542877,-1.0282290291978924,0.1423465183786289,0.05035138392236585,1.5112835009606418
1004,2.817052860548264,2.7114156733089527,3.7876690345876476,1.5886074516948028,3.3597446582233528,2.9999573992191695,2.8646006038023395,0.23713800208593355,3.8640149600698064,3.0288610258646553,4.1777736384129645,2.1134321211236182,2.8464264861923363,-0.9538047645223984,0.14607514886174325,0.05041290411865015,1.6574709690817349
1005,2.640478709685586,2.8209640566220386,4.008108538172753,1.1159140041792215,3.3890325999820905,3.1474570325357956,3.104230980583756,0.2572542481682322,3.626012022464858,2.633954911155724,3.902974879211124,1.7361210071374078,2.7060409055320336,-0.5499440617085027,0.1267744860492125,0.047540251987557985,0.730579133278943
1006,2.502172988561596,2.7887923341086434,3.972390154076735,1.1821564652508505,3.3464117921000467,3.1260109843929977,3.119758408830724,0.4196843919462846,3.4299818033764256,2.4823012913106814,3.757752559257196,1.5281611933786738,2.5020223170693088,-0.4045272945525292,0.13842925205229936,0.04754887889809175,0.9025286164704102
1007,2.615243949290044,2.8960222161220397,3.92309902514341,1.301240174224379,3.397091860385742,3.0817387739997772,3.092374357126119,-0.4741382511135013,3.4388764682972854,2.5796604577565363,3.8550582150604056,1.531832814712879,2.466367861417752,-0.38771152727291786,0.11837377907565941,0.04810238850868858,0.9533413560416265
1008,3.026811599061153,2.915290238893435,3.91387254979756,1.3957389410309127,3.437415949895213,3.096272102916732,3.070045739750456,1.0265044914187729,4.473736338013798,3.6462005273094094,4.814785368989026,2.7998677058178414,3.4239806765455185,-1.3841272087876366,0.11017569072036915,0.048636097294803095,1.1566405131266262
1009,3.5315980852905327,2.7967678750786678,3.953448276904456,1.4966829937791537,3.458276739895507,3.073224800820265,3.023040153473247,1.2923916159736322,4.734286997431691,3.7726573620032964,5.162910783946081,3.161412248817911,3.7960210123672984,-1.6971805518465048,0.11351155902006402,0.049240171248912515,1.119792503561693
1010,2.6021576989302972,2.9345500510502798,3.992571058834991,1.528995783865106,3.5571358981131986,3.1879679918114796,3.1098046474281524,0.21520005796476424,4.110298894915732,2.97685011785503,4.402151644366481,2.160312415607244,3.0363948318590603,-0.8803672496047091,0.05628844378606037,0.0498427567401138,1.8136563902169618
